고,雇
고,杲
고,鼔
고,估
고,凅
고,刳
고,栲
고,槀
고,櫜
고,牯
고,盬
고,瞽
고,鷱
고,稁
고,箍
고,篙
고,糕
고,罟
고,羖
고,翺
고,胯
고,觚
고,詁
고,郜
고,酤
고,鈷
고,靠
고,鴣
고,考
고,攷
고,皐
고,皋
곡,谷
곡,曲
곡,穀
곡,哭
곡,斛
곡,梏
곡,鵠
곡,嚳
곡,槲
곡,縠
곡,觳
곡,轂
곤,困
곤,坤
곤,昆
곤,崑
곤,琨
곤,錕
곤,梱
곤,棍
곤,滾
곤,鯤
곤,衮
곤,堃
곤,崐
곤,悃
곤,捆
곤,緄
곤,裍
곤,褌
곤,閫
곤,髡
곤,鵾
곤,鶤
곤,齫
곤,衮
곤,袞
골,骨
골,汨
골,滑
골,搰
골,榾
골,鶻
공,工
공,功
공,空
공,共
공,公
공,孔
공,供
공,恭
공,攻
공,恐
공,貢
공,珙
공,控
공,拱
공,蚣
공,鞏
공,龔
공,倥
공,崆
공,栱
공,箜
공,蛩
공,蛬
공,贛
공,跫
공,釭
공,槓
곶,串
과,果
과,課
과,科
과,過
과,誇
과,寡
과,菓
과,跨
과,鍋
과,顆
과,戈
과,瓜
과,侉
과,堝
과,夥
과,夸
과,撾
과,猓
과,稞
과,窠
과,蝌
과,裹
과,踝
과,銙
과,騍
곽,郭
곽,廓
곽,槨
곽,藿
곽,椁
곽,癨
곽,霍
곽,鞹
관,官
관,觀
관,關
관,館
관,管
관,貫
관,慣
관,冠
관,寬
관,款
관,琯
관,錧
관,灌
관,瓘
관,梡
관,串
관,棺
관,罐
관,菅
관,涫
관,輨
관,丱
관,爟
관,盥
관,祼
관,窾
관,筦
관,綰
관,鑵
관,雚
관,顴
관,髖
관,鸛
관,館
관,舘
관,寬
관,寛
괄,括
괄,刮
괄,恝
괄,适
괄,佸
괄,栝
괄,筈
괄,聒
괄,髺
괄,鴰
광,光
광,廣
광,鑛
광,狂
광,侊
광,洸
광,珖
광,桄
광,匡
광,曠
광,壙
광,筐
광,胱
광,恇
광,框
광,爌
광,獷
광,磺
광,絖
광,纊
광,茪
광,誆
광,誑
광,廣
광,広
광,光
광,炛
광,炚
괘,掛
괘,卦
괘,罫
괘,咼
괘,挂
괘,罣
괘,詿
괴,塊
괴,愧
괴,怪
괴,壞
괴,乖
괴,傀
괴,拐
괴,槐
괴,魁
괴,媿
괴,廥
괴,瑰
괴,璝
괴,蒯
괴,襘
괵,馘
굉,宏
굉,紘
굉,肱
굉,轟
굉,浤
굉,觥
굉,訇
굉,閎
교,交
교,校
교,橋
교,敎
교,郊
교,較
교,巧
교,矯
교,僑
교,喬
교,嬌
교,膠
교,咬
교,嶠
교,攪
교,狡
교,皎
교,絞
교,翹
교,蕎
교,蛟
교,轎
교,餃
교,驕
교,鮫
교,姣
교,佼
교,噭
교,憍
교,鄗
교,嘐
교,嘄
교,嚙
교,撟
교,晈
교,暞
교,榷
교,磽
교,窖
교,趫
교,蹻
교,鉸
교,骹
교,鵁
교,齩
교,敎
교,教
구,九
구,口
구,求
구,救
구,究
구,久
구,句
구,舊
구,具
구,俱
구,區
구,驅
구,苟
구,拘
구,狗
구,丘
구,懼
구,龜
구,構
구,球
구,玖
구,矩
구,邱
구,銶
구,溝
구,購
구,鳩
구,軀
구,枸
구,仇
구,勾
구,咎
구,嘔
구,垢
구,寇
구,嶇
구,柩
구,歐
구,毆
구,毬
구,灸
구,瞿
구,絿
구,臼
구,舅
구,衢
구,謳
구,逑
구,鉤
구,駒
구,鷗
구,玽
구,耇
구,廏
구,龜
구,颶
구,佝
구,俅
구,傴
구,冓
구,劬
구,匶
구,厹
구,叴
구,坸
구,姤
구,媾
구,嫗
구,屨
구,岣
구,彀
구,戵
구,扣
구,捄
구,搆
구,摳
구,昫
구,榘
구,漚
구,璆
구,甌
구,疚
구,痀
구,癯
구,窶
구,篝
구,糗
구,胊
구,蒟
구,蚯
구,裘
구,覯
구,詬
구,遘
구,釦
구,韝
구,韭
구,鬮
구,鷇
구,鸜
구,丘
구,坵
구,耇
구,耈
구,廏
구,廐
국,國
국,菊
국,局
국,鞠
국,鞫
국,麴
국,𥮗
국,匊
국,掬
국,跼
국,麯
국,國
국,国
군,君
군,郡
군,軍
군,群
군,窘
군,裙
군,捃
군,桾
군,皸
굴,屈
굴,窟
굴,堀
굴,掘
굴,倔
굴,崛
굴,淈
굴,詘
궁,弓
궁,宮
궁,窮
궁,躬
궁,穹
궁,芎
궁,躳
권,券
권,權
권,勸
권,卷
권,拳
권,圈
권,眷
권,倦
권,捲
권,淃
권,勌
권,惓
권,棬
권,睠
권,綣
권,蜷
권,權
권,権
궐,厥
궐,闕
궐,獗
궐,蕨
궐,蹶
궤,軌
궤,机
궤,櫃
궤,潰
궤,詭
궤,饋
궤,佹
궤,几
궤,劂
궤,匱
궤,憒
궤,撅
궤,樻
궤,氿
궤,簋
궤,繢
궤,跪
궤,闠
궤,餽
궤,麂
귀,貴
귀,歸
귀,鬼
귀,句
귀,晷
귀,䤥
귀,龜
귀,龜
귀,龜
규,叫
규,規
규,糾
규,圭
규,奎
규,珪
규,揆
규,逵
규,窺
규,葵
규,槻
규,硅
규,竅
규,赳
규,閨
규,邽
규,嫢
규,湀
규,茥
규,煃
규,刲
규,嬀
규,巋
규,暌
규,楏
규,樛
규,潙
규,睽
규,虯
규,跬
규,闚
규,頍
규,馗
규,糾
규,糺
균,均
균,菌
균,畇
균,鈞
균,筠
균,勻
균,龜
균,覠
균,囷
균,麏
균,勻
균,匀
균,龜
균,龜
귤,橘
극,極
극,克
극,劇
극,剋
극,隙
극,戟
극,棘
극,亟
극,尅
극,屐
극,郄
근,近
근,勤
근,根
근,斤
근,僅
근,謹
근,墐
근,漌
근,槿
근,瑾
근,嫤
근,筋
근,劤
근,懃
근,芹
근,菫
근,覲
근,饉
근,巹
근,廑
근,觔
근,跟
근,釿
근,靳
글,契
글,㔕
금,金
금,今
금,禁
금,錦
금,禽
금,琴
금,衾
금,襟
금,昑
금,妗
금,擒
금,檎
금,芩
금,衿
금,唫
금,噤
금,嶔
금,笒
금,黅
급,及
급,給
급,急
급,級
급,汲
급,伋
급,扱
급,圾
급,岌
급,皀
급,礏
급,笈
급,芨
긍,肯
긍,亘
긍,兢
긍,矜
긍,殑
긍,亘
긍,亙
기,己
기,記
기,起
기,其
기,期
기,基
기,氣
기,技
기,幾
기,旣
기,紀
기,忌
기,旗
기,欺
기,奇
기,騎
기,寄
기,豈
기,棄
기,祈
기,企
기,畿
기,飢
기,器
기,機
기,淇
기,琪
기,璂
기,棋
기,祺
기,錤
기,騏
기,麒
기,玘
기,杞
기,埼
기,崎
기,琦
기,綺
기,錡
기,箕
기,岐
기,汽
기,沂
기,圻
기,耆
기,璣
기,磯
기,譏
기,冀
기,驥
